Game_ID,Player_ID,Points,Dates 
1,21,137,2021-08-16
1,22,189,2021-08-16
1,23,186,2021-08-16
1,24,143,2021-08-16
1,25,193,2021-08-16
1,26,144,2021-08-16
1,27,199,2021-08-16
1,28,107,2021-08-16
1,29,192,2021-08-16
1,30,100,2021-08-16
1,31,138,2021-08-16
1,32,76,2021-08-16
1,33,87,2021-08-16
1,34,128,2021-08-16
1,35,167,2021-08-16
1,36,166,2021-08-16
1,37,172,2021-08-16
1,38,145,2021-08-16
1,39,173,2021-08-16
1,40,167,2021-08-16
1,41,124,2021-08-16
1,42,125,2021-08-16
1,43,136,2021-08-16
1,44,157,2021-08-16
1,45,115,2021-08-16
1,46,85,2021-08-16
1,47,172,2021-08-16
1,48,174,2021-08-16
1,49,166,2021-08-16
1,50,137,2021-08-16
1,51,82,2021-08-16
1,52,188,2021-08-16
1,53,147,2021-08-16
1,54,108,2021-08-16
1,55,168,2021-08-16
1,56,142,2021-08-16
1,57,164,2021-08-16
1,58,84,2021-08-16
1,59,176,2021-08-16
1,60,140,2021-08-16
1,61,123,2021-08-16
1,62,114,2021-08-16
1,63,93,2021-08-16
1,64,100,2021-08-16
1,65,167,2021-08-16
1,66,198,2021-08-16
1,67,141,2021-08-16
1,68,141,2021-08-16
1,69,117,2021-08-16
1,70,92,2021-08-16
1,71,89,2021-08-16
1,72,89,2021-08-16
1,73,83,2021-08-16
1,74,119,2021-08-16
1,75,114,2021-08-16
1,76,118,2021-08-16
1,77,166,2021-08-16
1,78,186,2021-08-16
1,79,86,2021-08-16
1,80,137,2021-08-16
2,1,141,2021-08-16
2,2,127,2021-08-16
2,3,118,2021-08-16
2,4,180,2021-08-16
2,5,91,2021-08-16
2,6,141,2021-08-16
2,7,190,2021-08-16
2,8,150,2021-08-16
2,9,163,2021-08-16
2,10,152,2021-08-16
2,11,187,2021-08-16
2,12,177,2021-08-16
2,13,175,2021-08-16
2,14,105,2021-08-16
2,15,86,2021-08-16
2,16,107,2021-08-16
2,17,184,2021-08-16
2,18,179,2021-08-16
2,19,92,2021-08-16
2,20,184,2021-08-16
2,21,172,2021-08-16
2,22,166,2021-08-16
2,23,129,2021-08-16
2,24,77,2021-08-16
2,25,121,2021-08-16
2,26,161,2021-08-16
2,27,77,2021-08-16
2,28,180,2021-08-16
2,29,84,2021-08-16
2,30,117,2021-08-16
2,31,101,2021-08-16
2,32,174,2021-08-16
2,33,154,2021-08-16
2,34,180,2021-08-16
2,35,103,2021-08-16
2,36,120,2021-08-16
2,37,182,2021-08-16
2,38,138,2021-08-16
2,39,200,2021-08-16
2,40,182,2021-08-16
2,41,120,2021-08-16
2,42,109,2021-08-16
2,43,160,2021-08-16
2,44,104,2021-08-16
2,45,188,2021-08-16
2,46,183,2021-08-16
2,47,137,2021-08-16
2,48,176,2021-08-16
2,49,95,2021-08-16
2,50,89,2021-08-16
2,51,181,2021-08-16
2,52,154,2021-08-16
2,53,155,2021-08-16
2,54,118,2021-08-16
2,55,82,2021-08-16
2,56,143,2021-08-16
2,57,188,2021-08-16
2,58,139,2021-08-16
2,59,82,2021-08-16
2,60,118,2021-08-16
2,61,149,2021-08-16
2,62,124,2021-08-16
2,63,78,2021-08-16
2,64,81,2021-08-16
2,65,95,2021-08-16
2,66,159,2021-08-16
2,67,144,2021-08-16
2,68,101,2021-08-16
2,69,192,2021-08-16
2,70,148,2021-08-16
2,71,172,2021-08-16
2,72,139,2021-08-16
2,73,121,2021-08-16
2,74,141,2021-08-16
2,75,160,2021-08-16
2,76,165,2021-08-16
2,77,175,2021-08-16
2,78,109,2021-08-16
2,79,147,2021-08-16
2,80,101,2021-08-16
2,81,91,2021-08-16
2,82,166,2021-08-16
2,83,132,2021-08-16
2,84,92,2021-08-16
2,85,164,2021-08-16
2,86,126,2021-08-16
2,87,130,2021-08-16
2,88,176,2021-08-16
2,89,95,2021-08-16
2,90,167,2021-08-16
2,91,136,2021-08-16
2,92,86,2021-08-16
2,93,145,2021-08-16
2,94,169,2021-08-16
3,1,156,2021-08-16
3,2,176,2021-08-16
3,3,134,2021-08-16
3,4,197,2021-08-16
3,5,167,2021-08-16
3,6,198,2021-08-16
3,7,148,2021-08-16
3,8,175,2021-08-16
3,9,139,2021-08-16
3,10,94,2021-08-16
3,11,178,2021-08-16
3,12,183,2021-08-16
3,13,81,2021-08-16
3,14,100,2021-08-16
3,15,133,2021-08-16
3,16,175,2021-08-16
3,17,76,2021-08-16
3,18,191,2021-08-16
3,19,86,2021-08-16
3,20,103,2021-08-16
3,21,96,2021-08-16
3,22,176,2021-08-16
3,23,165,2021-08-16
3,24,150,2021-08-16
3,25,138,2021-08-16
3,26,117,2021-08-16
3,27,79,2021-08-16
3,28,161,2021-08-16
3,29,96,2021-08-16
3,30,116,2021-08-16
3,31,98,2021-08-16
3,32,116,2021-08-16
3,33,84,2021-08-16
3,34,119,2021-08-16
3,35,169,2021-08-16
3,36,151,2021-08-16
3,37,88,2021-08-16
3,38,135,2021-08-16
3,39,175,2021-08-16
3,40,195,2021-08-16
3,41,85,2021-08-16
3,42,163,2021-08-16
3,43,194,2021-08-16
3,44,106,2021-08-16
3,45,191,2021-08-16
3,46,167,2021-08-16
3,47,103,2021-08-16
3,48,141,2021-08-16
3,49,175,2021-08-16
3,50,131,2021-08-16
3,51,127,2021-08-16
3,52,102,2021-08-16
3,53,84,2021-08-16
3,54,126,2021-08-16
3,55,174,2021-08-16
3,56,184,2021-08-16
3,57,75,2021-08-16
3,58,192,2021-08-16
3,59,113,2021-08-16
3,60,148,2021-08-16
3,61,192,2021-08-16
3,62,110,2021-08-16
3,63,161,2021-08-16
3,64,111,2021-08-16
3,65,114,2021-08-16
3,66,126,2021-08-16
3,67,171,2021-08-16
3,68,169,2021-08-16
3,69,104,2021-08-16
3,70,152,2021-08-16
3,71,169,2021-08-16
3,72,135,2021-08-16
3,73,116,2021-08-16
3,74,149,2021-08-16
3,75,105,2021-08-16
3,76,198,2021-08-16
3,77,197,2021-08-16
3,78,75,2021-08-16
3,79,186,2021-08-16
3,80,79,2021-08-16
3,81,93,2021-08-16
3,82,95,2021-08-16
3,83,100,2021-08-16
3,84,85,2021-08-16
3,85,114,2021-08-16
3,86,136,2021-08-16
3,87,167,2021-08-16
3,88,186,2021-08-16
3,89,151,2021-08-16
4,1,126,2021-08-16
4,2,153,2021-08-16
4,3,126,2021-08-16
4,4,140,2021-08-16
4,5,197,2021-08-16
4,6,99,2021-08-16
4,7,93,2021-08-16
4,8,132,2021-08-16
4,9,160,2021-08-16
4,10,195,2021-08-16
4,11,123,2021-08-16
4,12,179,2021-08-16
4,13,141,2021-08-16
4,14,82,2021-08-16
4,15,113,2021-08-16
4,16,89,2021-08-16
4,17,95,2021-08-16
4,18,190,2021-08-16
4,19,191,2021-08-16
4,20,87,2021-08-16
4,21,112,2021-08-16
4,22,90,2021-08-16
4,23,123,2021-08-16
4,24,80,2021-08-16
4,25,137,2021-08-16
4,26,141,2021-08-16
4,27,137,2021-08-16
4,28,91,2021-08-16
4,29,133,2021-08-16
4,30,114,2021-08-16
4,31,91,2021-08-16
4,32,118,2021-08-16
4,33,194,2021-08-16
4,34,175,2021-08-16
4,35,115,2021-08-16
4,36,118,2021-08-16
4,37,77,2021-08-16
4,38,163,2021-08-16
4,39,171,2021-08-16
4,40,164,2021-08-16
4,41,104,2021-08-16
4,42,176,2021-08-16
4,43,95,2021-08-16
4,44,198,2021-08-16
4,45,101,2021-08-16
4,46,114,2021-08-16
4,47,158,2021-08-16
4,48,186,2021-08-16
4,49,81,2021-08-16
4,50,141,2021-08-16
4,51,86,2021-08-16
4,52,191,2021-08-16
4,53,147,2021-08-16
4,54,144,2021-08-16
4,55,131,2021-08-16
4,56,97,2021-08-16
4,57,177,2021-08-16
4,58,162,2021-08-16
4,59,99,2021-08-16
4,60,152,2021-08-16
4,61,136,2021-08-16
4,62,169,2021-08-16
4,63,200,2021-08-16
4,64,179,2021-08-16
4,65,148,2021-08-16
4,66,144,2021-08-16
4,67,126,2021-08-16
4,68,102,2021-08-16
4,69,117,2021-08-16
4,70,75,2021-08-16
4,71,167,2021-08-16
4,72,200,2021-08-16
4,73,154,2021-08-16
4,74,83,2021-08-16
4,75,138,2021-08-16
4,76,134,2021-08-16
4,77,113,2021-08-16
4,78,95,2021-08-16
4,79,194,2021-08-16
4,80,180,2021-08-16
5,1,113,2021-08-16
5,2,171,2021-08-16
5,3,190,2021-08-16
5,4,132,2021-08-16
5,5,106,2021-08-16
5,6,164,2021-08-16
5,7,189,2021-08-16
5,8,176,2021-08-16
5,9,79,2021-08-16
5,10,178,2021-08-16
5,11,187,2021-08-16
5,12,189,2021-08-16
5,13,133,2021-08-16
5,14,190,2021-08-16
5,15,90,2021-08-16
5,16,172,2021-08-16
5,17,159,2021-08-16
5,18,104,2021-08-16
5,19,94,2021-08-16
5,20,145,2021-08-16
5,21,83,2021-08-16
5,22,85,2021-08-16
5,23,139,2021-08-16
5,24,144,2021-08-16
5,25,160,2021-08-16
5,26,164,2021-08-16
5,27,135,2021-08-16
5,28,132,2021-08-16
5,29,152,2021-08-16
5,30,113,2021-08-16
5,31,133,2021-08-16
5,32,162,2021-08-16
5,33,105,2021-08-16
5,34,102,2021-08-16
5,35,85,2021-08-16
5,36,131,2021-08-16
5,37,186,2021-08-16
5,38,91,2021-08-16
5,39,198,2021-08-16
5,40,177,2021-08-16
5,41,139,2021-08-16
5,42,129,2021-08-16
5,43,150,2021-08-16
5,44,112,2021-08-16
5,45,145,2021-08-16
5,46,129,2021-08-16
5,47,80,2021-08-16
5,48,174,2021-08-16
5,49,103,2021-08-16
5,50,163,2021-08-16
5,51,181,2021-08-16
5,52,85,2021-08-16
5,53,193,2021-08-16
5,54,105,2021-08-16
5,55,160,2021-08-16
5,56,90,2021-08-16
5,57,155,2021-08-16
5,58,142,2021-08-16
5,59,173,2021-08-16
5,60,192,2021-08-16
5,61,88,2021-08-16
5,62,157,2021-08-16
5,63,105,2021-08-16
5,64,196,2021-08-16
5,65,183,2021-08-16
5,66,80,2021-08-16
5,67,151,2021-08-16
5,68,157,2021-08-16
5,69,150,2021-08-16
5,70,150,2021-08-16
5,71,94,2021-08-16
5,72,100,2021-08-16
5,73,164,2021-08-16
5,74,105,2021-08-16
5,75,164,2021-08-16
5,76,85,2021-08-16
5,77,143,2021-08-16
5,78,197,2021-08-16
5,79,176,2021-08-16
5,80,149,2021-08-16
5,81,107,2021-08-16
5,82,97,2021-08-16
5,83,169,2021-08-16
5,84,168,2021-08-16
5,85,103,2021-08-16
5,86,198,2021-08-16
5,87,165,2021-08-16
5,88,131,2021-08-16
5,89,136,2021-08-16
5,90,88,2021-08-16
5,91,109,2021-08-16
5,92,170,2021-08-16
5,93,85,2021-08-16
5,94,158,2021-08-16
5,95,114,2021-08-16
5,96,175,2021-08-16
5,97,87,2021-08-16
5,98,152,2021-08-16
5,99,75,2021-08-16
5,100,176,2021-08-16
5,101,197,2021-08-16
5,102,143,2021-08-16
5,103,89,2021-08-16
5,104,128,2021-08-16
5,105,171,2021-08-16
5,106,186,2021-08-16
5,107,191,2021-08-16
5,108,114,2021-08-16
5,109,134,2021-08-16
5,110,155,2021-08-16
5,111,164,2021-08-16
5,112,123,2021-08-16
5,113,141,2021-08-16
5,114,116,2021-08-16
5,115,140,2021-08-16
5,116,124,2021-08-16
5,117,118,2021-08-16
5,118,119,2021-08-16
5,119,103,2021-08-16
1,1,128,2021-08-18
1,2,99,2021-08-18
1,3,125,2021-08-18
1,4,172,2021-08-18
1,5,148,2021-08-18
1,6,128,2021-08-18
1,7,82,2021-08-18
1,8,91,2021-08-18
1,9,76,2021-08-18
1,10,195,2021-08-18
1,11,180,2021-08-18
1,12,155,2021-08-18
1,13,146,2021-08-18
1,14,121,2021-08-18
1,15,116,2021-08-18
1,16,171,2021-08-18
1,17,196,2021-08-18
1,18,92,2021-08-18
1,19,75,2021-08-18
1,20,167,2021-08-18
1,21,183,2021-08-18
1,22,158,2021-08-18
1,23,181,2021-08-18
1,24,118,2021-08-18
1,25,152,2021-08-18
1,26,196,2021-08-18
1,27,123,2021-08-18
1,28,195,2021-08-18
1,29,140,2021-08-18
1,30,83,2021-08-18
1,31,151,2021-08-18
1,32,88,2021-08-18
1,33,106,2021-08-18
1,34,184,2021-08-18
1,35,160,2021-08-18
1,36,102,2021-08-18
1,37,122,2021-08-18
1,38,149,2021-08-18
1,39,117,2021-08-18
1,40,87,2021-08-18
1,41,88,2021-08-18
1,42,93,2021-08-18
1,43,189,2021-08-18
1,44,153,2021-08-18
1,45,195,2021-08-18
1,46,158,2021-08-18
1,47,189,2021-08-18
1,48,153,2021-08-18
1,49,180,2021-08-18
1,50,134,2021-08-18
1,51,194,2021-08-18
1,52,111,2021-08-18
1,53,168,2021-08-18
1,54,91,2021-08-18
1,55,142,2021-08-18
1,56,148,2021-08-18
1,57,91,2021-08-18
1,58,90,2021-08-18
1,59,85,2021-08-18
1,60,110,2021-08-18
1,61,91,2021-08-18
1,62,142,2021-08-18
1,63,187,2021-08-18
1,64,144,2021-08-18
1,65,159,2021-08-18
1,66,151,2021-08-18
1,67,76,2021-08-18
1,68,143,2021-08-18
1,69,143,2021-08-18
1,70,98,2021-08-18
1,71,161,2021-08-18
1,72,172,2021-08-18
1,73,98,2021-08-18
1,74,127,2021-08-18
1,75,180,2021-08-18
1,76,188,2021-08-18
1,77,195,2021-08-18
1,78,156,2021-08-18
1,79,157,2021-08-18
1,80,122,2021-08-18
1,81,171,2021-08-18
1,82,104,2021-08-18
1,83,114,2021-08-18
1,84,137,2021-08-18
1,85,198,2021-08-18
1,86,172,2021-08-18
1,87,124,2021-08-18
1,88,113,2021-08-18
1,89,79,2021-08-18
1,90,90,2021-08-18
1,91,81,2021-08-18
1,92,106,2021-08-18
1,93,192,2021-08-18
1,94,163,2021-08-18
1,95,115,2021-08-18
1,96,185,2021-08-18
1,97,196,2021-08-18
1,98,176,2021-08-18
1,99,179,2021-08-18
1,100,87,2021-08-18
1,101,166,2021-08-18
2,1,175,2021-08-18
2,2,141,2021-08-18
2,3,79,2021-08-18
2,4,119,2021-08-18
2,5,146,2021-08-18
2,6,85,2021-08-18
2,7,145,2021-08-18
2,8,93,2021-08-18
2,9,109,2021-08-18
2,10,125,2021-08-18
2,11,77,2021-08-18
2,12,118,2021-08-18
2,13,75,2021-08-18
2,14,80,2021-08-18
2,15,113,2021-08-18
2,16,89,2021-08-18
2,17,145,2021-08-18
2,18,94,2021-08-18
2,19,161,2021-08-18
2,20,163,2021-08-18
2,21,120,2021-08-18
2,22,83,2021-08-18
2,23,124,2021-08-18
2,24,125,2021-08-18
2,25,188,2021-08-18
2,26,114,2021-08-18
2,27,164,2021-08-18
2,28,131,2021-08-18
2,29,174,2021-08-18
2,30,135,2021-08-18
2,31,160,2021-08-18
2,32,125,2021-08-18
2,33,159,2021-08-18
2,34,156,2021-08-18
2,35,160,2021-08-18
2,36,114,2021-08-18
2,37,198,2021-08-18
2,38,180,2021-08-18
2,39,193,2021-08-18
2,40,86,2021-08-18
2,41,138,2021-08-18
2,42,170,2021-08-18
2,43,198,2021-08-18
2,44,122,2021-08-18
2,45,109,2021-08-18
2,46,190,2021-08-18
2,47,138,2021-08-18
2,48,102,2021-08-18
2,49,157,2021-08-18
2,50,148,2021-08-18
2,51,187,2021-08-18
2,52,171,2021-08-18
2,53,150,2021-08-18
2,54,137,2021-08-18
2,55,158,2021-08-18
2,56,175,2021-08-18
2,57,148,2021-08-18
2,58,182,2021-08-18
2,59,109,2021-08-18
2,60,172,2021-08-18
2,61,130,2021-08-18
2,62,130,2021-08-18
2,63,199,2021-08-18
2,64,145,2021-08-18
2,65,167,2021-08-18
2,66,182,2021-08-18
2,67,116,2021-08-18
2,68,143,2021-08-18
2,69,182,2021-08-18
2,70,84,2021-08-18
2,71,123,2021-08-18
2,72,99,2021-08-18
2,73,140,2021-08-18
2,74,187,2021-08-18
2,75,169,2021-08-18
2,76,175,2021-08-18
2,77,136,2021-08-18
2,78,174,2021-08-18
2,79,87,2021-08-18
2,80,80,2021-08-18
2,81,100,2021-08-18
2,82,101,2021-08-18
2,83,88,2021-08-18
2,84,91,2021-08-18
2,85,83,2021-08-18
2,86,78,2021-08-18
2,87,129,2021-08-18
2,88,137,2021-08-18
2,89,144,2021-08-18
2,90,89,2021-08-18
2,91,127,2021-08-18
3,1,163,2021-08-18
3,2,156,2021-08-18
3,3,147,2021-08-18
3,4,124,2021-08-18
3,5,119,2021-08-18
3,6,126,2021-08-18
3,7,110,2021-08-18
3,8,173,2021-08-18
3,9,166,2021-08-18
3,10,125,2021-08-18
3,11,115,2021-08-18
3,12,75,2021-08-18
3,13,85,2021-08-18
3,14,114,2021-08-18
3,15,142,2021-08-18
3,16,127,2021-08-18
3,17,170,2021-08-18
3,18,94,2021-08-18
3,19,150,2021-08-18
3,20,91,2021-08-18
3,21,159,2021-08-18
3,22,192,2021-08-18
3,23,136,2021-08-18
3,24,95,2021-08-18
3,25,184,2021-08-18
3,26,143,2021-08-18
3,27,186,2021-08-18
3,28,87,2021-08-18
3,29,195,2021-08-18
3,30,127,2021-08-18
3,31,185,2021-08-18
3,32,149,2021-08-18
3,33,161,2021-08-18
3,34,76,2021-08-18
3,35,162,2021-08-18
3,36,105,2021-08-18
3,37,105,2021-08-18
3,38,176,2021-08-18
3,39,174,2021-08-18
3,40,76,2021-08-18
3,41,178,2021-08-18
3,42,79,2021-08-18
3,43,117,2021-08-18
3,44,126,2021-08-18
3,45,88,2021-08-18
3,46,144,2021-08-18
3,47,194,2021-08-18
3,48,94,2021-08-18
3,49,158,2021-08-18
3,50,131,2021-08-18
3,51,144,2021-08-18
3,52,145,2021-08-18
3,53,184,2021-08-18
3,54,119,2021-08-18
3,55,90,2021-08-18
3,56,81,2021-08-18
3,57,127,2021-08-18
3,58,192,2021-08-18
3,59,93,2021-08-18
3,60,105,2021-08-18
3,61,95,2021-08-18
3,62,198,2021-08-18
3,63,184,2021-08-18
3,64,175,2021-08-18
3,65,130,2021-08-18
3,66,133,2021-08-18
3,67,164,2021-08-18
3,68,161,2021-08-18
3,69,193,2021-08-18
3,70,187,2021-08-18
3,71,154,2021-08-18
3,72,99,2021-08-18
3,73,137,2021-08-18
3,74,177,2021-08-18
3,75,81,2021-08-18
3,76,163,2021-08-18
3,77,79,2021-08-18
3,78,147,2021-08-18
3,79,172,2021-08-18
3,80,193,2021-08-18
3,81,87,2021-08-18
3,82,127,2021-08-18
3,83,95,2021-08-18
3,84,154,2021-08-18
3,85,127,2021-08-18
3,86,92,2021-08-18
3,87,132,2021-08-18
3,88,87,2021-08-18
3,89,90,2021-08-18
3,90,119,2021-08-18
3,91,153,2021-08-18
3,92,181,2021-08-18
3,93,143,2021-08-18
3,94,86,2021-08-18
3,95,148,2021-08-18
3,96,180,2021-08-18
3,97,89,2021-08-18
3,98,99,2021-08-18
3,99,116,2021-08-18
3,100,119,2021-08-18
3,101,142,2021-08-18
3,102,79,2021-08-18
3,103,93,2021-08-18
3,104,142,2021-08-18
3,105,168,2021-08-18
3,106,191,2021-08-18
3,107,156,2021-08-18
3,108,130,2021-08-18
3,109,157,2021-08-18
3,110,96,2021-08-18
3,111,79,2021-08-18
3,112,199,2021-08-18
3,113,161,2021-08-18
3,114,198,2021-08-18
3,115,155,2021-08-18
3,116,83,2021-08-18
3,117,83,2021-08-18
3,118,188,2021-08-18
3,119,177,2021-08-18
3,120,109,2021-08-18
3,121,158,2021-08-18
3,122,97,2021-08-18
3,123,156,2021-08-18
3,124,177,2021-08-18
4,1,127,2021-08-18
4,2,87,2021-08-18
4,3,134,2021-08-18
4,4,126,2021-08-18
4,5,170,2021-08-18
4,6,165,2021-08-18
4,7,187,2021-08-18
4,8,79,2021-08-18
4,9,184,2021-08-18
4,10,190,2021-08-18
4,11,98,2021-08-18
4,12,152,2021-08-18
4,13,118,2021-08-18
4,14,84,2021-08-18
4,15,153,2021-08-18
4,16,177,2021-08-18
4,17,189,2021-08-18
4,18,200,2021-08-18
4,19,128,2021-08-18
4,20,93,2021-08-18
4,21,138,2021-08-18
4,22,188,2021-08-18
4,23,169,2021-08-18
4,24,106,2021-08-18
4,25,82,2021-08-18
4,26,123,2021-08-18
4,27,176,2021-08-18
4,28,190,2021-08-18
4,29,112,2021-08-18
4,30,86,2021-08-18
4,31,107,2021-08-18
4,32,163,2021-08-18
4,33,81,2021-08-18
4,34,154,2021-08-18
4,35,155,2021-08-18
4,36,103,2021-08-18
4,37,157,2021-08-18
4,38,180,2021-08-18
4,39,180,2021-08-18
4,40,93,2021-08-18
4,41,76,2021-08-18
4,42,79,2021-08-18
4,43,127,2021-08-18
4,44,121,2021-08-18
4,45,126,2021-08-18
4,46,154,2021-08-18
4,47,106,2021-08-18
4,48,177,2021-08-18
4,49,88,2021-08-18
4,50,160,2021-08-18
4,51,122,2021-08-18
4,52,119,2021-08-18
4,53,109,2021-08-18
4,54,106,2021-08-18
4,55,143,2021-08-18
4,56,98,2021-08-18
4,57,157,2021-08-18
4,58,168,2021-08-18
4,59,89,2021-08-18
4,60,94,2021-08-18
4,61,192,2021-08-18
4,62,181,2021-08-18
4,63,177,2021-08-18
4,64,97,2021-08-18
4,65,192,2021-08-18
4,66,95,2021-08-18
4,67,167,2021-08-18
4,68,126,2021-08-18
4,69,92,2021-08-18
4,70,169,2021-08-18
4,71,115,2021-08-18
4,72,145,2021-08-18
4,73,173,2021-08-18
4,74,168,2021-08-18
4,75,90,2021-08-18
4,76,138,2021-08-18
4,77,123,2021-08-18
4,78,89,2021-08-18
4,79,144,2021-08-18
4,80,153,2021-08-18
4,81,90,2021-08-18
4,82,178,2021-08-18
4,83,139,2021-08-18
4,84,174,2021-08-18
4,85,104,2021-08-18
4,86,189,2021-08-18
4,87,113,2021-08-18
4,88,78,2021-08-18
4,89,123,2021-08-18
4,90,78,2021-08-18
4,91,129,2021-08-18
4,92,158,2021-08-18
4,93,81,2021-08-18
4,94,87,2021-08-18
4,95,91,2021-08-18
4,96,145,2021-08-18
4,97,140,2021-08-18
4,98,96,2021-08-18
4,99,164,2021-08-18
4,100,77,2021-08-18
4,101,186,2021-08-18
4,102,199,2021-08-18
4,103,83,2021-08-18
4,104,95,2021-08-18
4,105,82,2021-08-18
4,106,190,2021-08-18
4,107,96,2021-08-18
4,108,173,2021-08-18
4,109,157,2021-08-18
4,110,183,2021-08-18
4,111,103,2021-08-18
4,112,137,2021-08-18
4,113,99,2021-08-18
4,114,82,2021-08-18
4,115,117,2021-08-18
4,116,103,2021-08-18
4,117,85,2021-08-18
4,118,138,2021-08-18
4,119,107,2021-08-18
4,120,120,2021-08-18
4,121,173,2021-08-18
4,122,115,2021-08-18
4,123,117,2021-08-18
5,1,91,2021-08-18
5,2,200,2021-08-18
5,3,173,2021-08-18
5,4,124,2021-08-18
5,5,158,2021-08-18
5,6,155,2021-08-18
5,7,172,2021-08-18
5,8,146,2021-08-18
5,9,79,2021-08-18
5,10,114,2021-08-18
5,11,90,2021-08-18
5,12,105,2021-08-18
5,13,96,2021-08-18
5,14,75,2021-08-18
5,15,158,2021-08-18
5,16,192,2021-08-18
5,17,115,2021-08-18
5,18,175,2021-08-18
5,19,95,2021-08-18
5,20,95,2021-08-18
5,21,90,2021-08-18
5,22,158,2021-08-18
5,23,118,2021-08-18
5,24,166,2021-08-18
5,25,82,2021-08-18
5,26,163,2021-08-18
5,27,98,2021-08-18
5,28,117,2021-08-18
5,29,137,2021-08-18
5,30,180,2021-08-18
5,31,162,2021-08-18
5,32,114,2021-08-18
5,33,104,2021-08-18
5,34,137,2021-08-18
5,35,75,2021-08-18
5,36,77,2021-08-18
5,37,123,2021-08-18
5,38,138,2021-08-18
5,39,138,2021-08-18
5,40,165,2021-08-18
5,41,78,2021-08-18
5,42,151,2021-08-18
5,43,159,2021-08-18
5,44,135,2021-08-18
5,45,163,2021-08-18
5,46,169,2021-08-18
5,47,194,2021-08-18
5,48,132,2021-08-18
5,49,78,2021-08-18
5,50,124,2021-08-18
5,51,175,2021-08-18
5,52,199,2021-08-18
5,53,86,2021-08-18
5,54,189,2021-08-18
5,55,85,2021-08-18
5,56,124,2021-08-18
5,57,129,2021-08-18
5,58,154,2021-08-18
5,59,190,2021-08-18
5,60,195,2021-08-18
5,61,97,2021-08-18
5,62,169,2021-08-18
5,63,178,2021-08-18
5,64,134,2021-08-18
5,65,111,2021-08-18
5,66,173,2021-08-18
5,67,174,2021-08-18
5,68,79,2021-08-18
5,69,185,2021-08-18
5,70,128,2021-08-18
5,71,86,2021-08-18
5,72,162,2021-08-18
5,73,138,2021-08-18
5,74,139,2021-08-18
5,75,176,2021-08-18
5,76,187,2021-08-18
5,77,139,2021-08-18
5,78,83,2021-08-18
5,79,183,2021-08-18
5,80,87,2021-08-18
5,81,126,2021-08-18
5,82,134,2021-08-18
5,83,124,2021-08-18
5,84,134,2021-08-18
5,85,165,2021-08-18
5,86,87,2021-08-18
5,87,179,2021-08-18
5,88,200,2021-08-18
5,89,77,2021-08-18
5,90,116,2021-08-18
5,91,135,2021-08-18
5,92,142,2021-08-18
5,93,164,2021-08-18
5,94,81,2021-08-18
5,95,130,2021-08-18
5,96,189,2021-08-18
5,97,122,2021-08-18
5,98,159,2021-08-18
5,99,172,2021-08-18
5,100,165,2021-08-18
5,101,151,2021-08-18
1,1,97,2021-08-19
1,2,183,2021-08-19
1,3,88,2021-08-19
1,4,190,2021-08-19
1,5,189,2021-08-19
1,6,184,2021-08-19
1,7,165,2021-08-19
1,8,188,2021-08-19
1,9,146,2021-08-19
1,10,100,2021-08-19
1,11,139,2021-08-19
1,12,200,2021-08-19
1,13,189,2021-08-19
1,14,134,2021-08-19
1,15,156,2021-08-19
1,16,93,2021-08-19
1,17,183,2021-08-19
1,18,82,2021-08-19
1,19,102,2021-08-19
1,20,140,2021-08-19
1,21,76,2021-08-19
1,22,83,2021-08-19
1,23,196,2021-08-19
1,24,200,2021-08-19
1,25,102,2021-08-19
1,26,111,2021-08-19
1,27,131,2021-08-19
1,28,76,2021-08-19
1,29,109,2021-08-19
1,30,196,2021-08-19
1,31,184,2021-08-19
1,32,197,2021-08-19
1,33,107,2021-08-19
1,34,189,2021-08-19
1,35,169,2021-08-19
1,36,175,2021-08-19
1,37,199,2021-08-19
1,38,116,2021-08-19
1,39,168,2021-08-19
1,40,122,2021-08-19
1,41,186,2021-08-19
1,42,88,2021-08-19
1,43,105,2021-08-19
1,44,104,2021-08-19
1,45,173,2021-08-19
1,46,190,2021-08-19
1,47,111,2021-08-19
1,48,186,2021-08-19
1,49,154,2021-08-19
1,50,149,2021-08-19
1,51,189,2021-08-19
1,52,98,2021-08-19
1,53,142,2021-08-19
1,54,165,2021-08-19
1,55,200,2021-08-19
1,56,124,2021-08-19
1,57,131,2021-08-19
1,58,162,2021-08-19
1,59,111,2021-08-19
1,60,167,2021-08-19
1,61,95,2021-08-19
1,62,122,2021-08-19
1,63,194,2021-08-19
1,64,163,2021-08-19
1,65,183,2021-08-19
1,66,122,2021-08-19
1,67,91,2021-08-19
1,68,138,2021-08-19
1,69,146,2021-08-19
1,70,194,2021-08-19
1,71,86,2021-08-19
1,72,163,2021-08-19
1,73,91,2021-08-19
1,74,191,2021-08-19
1,75,88,2021-08-19
1,76,138,2021-08-19
1,77,152,2021-08-19
1,78,192,2021-08-19
1,79,122,2021-08-19
1,80,104,2021-08-19
1,81,87,2021-08-19
2,1,90,2021-08-19
2,2,151,2021-08-19
2,3,103,2021-08-19
2,4,167,2021-08-19
2,5,141,2021-08-19
2,6,75,2021-08-19
2,7,117,2021-08-19
2,8,109,2021-08-19
2,9,142,2021-08-19
2,10,189,2021-08-19
2,11,168,2021-08-19
2,12,146,2021-08-19
